Domain,Have_IP,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,DNS_Record,Web_Traffic,Domain_Age,Label
dawanasaiacademy.in,0,1,5,0,0,0,0,1,0,Good
stolizaparketa.ru,0,1,7,0,0,0,0,1,0,Good
myparc.sharepoint.com,0,1,3,0,0,1,0,1,1,Good
kuchkuchnights.com,0,0,1,0,0,0,0,1,1,Good
capefencingguy.co.za,0,0,1,0,0,0,0,0,1,Good
marufulislam.com,0,0,2,0,0,0,0,1,1,Good
travisusd-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
cardmaillouisville-my.sharepoint.com,0,1,5,0,0,1,0,0,1,Good
netciti.id,0,1,3,0,0,0,0,1,0,Good
seg-dispositivo.com,0,0,1,0,0,0,0,1,0,Good
uniclazz.joomla.com,0,1,2,0,0,0,0,1,0,Good
saalik.com,0,0,2,0,0,0,0,1,0,Good
volarevic.com,0,0,5,0,0,0,0,1,0,Good
cheaproomsvalencia.com,0,1,5,0,0,0,0,1,0,Good
spatialsys.com.ru,0,1,4,0,0,0,0,1,0,Good
comoliberarhuawei.com,0,0,4,0,0,0,0,1,0,Good
moeto10025.xyz,0,0,1,0,0,0,0,1,1,Good
acega.com.sv,0,0,1,0,0,0,1,0,1,Good
flrstmet.com,0,0,1,0,0,1,0,1,0,Good
chatwhatsapp-invitee.join-wa18.my.id,0,0,0,0,0,0,0,1,0,Good
bbsignage.com,0,0,3,0,0,0,0,1,0,Good
apidog-service.000webhostapp.com,0,0,0,0,0,0,0,1,0,Good
funeo.com,0,1,5,0,0,0,0,1,1,Good
decifra.com.br,0,1,3,0,0,0,0,1,1,Good
trr20200410010207145.domtemporario.com.br,0,1,1,0,0,0,0,1,1,Good
www34.presentes-promocoes-premier.com,0,1,6,0,0,0,0,1,0,Good
chat-whattsapp.com,0,0,1,0,0,0,0,0,0,Good
kisa.link,0,0,1,0,0,0,0,0,1,Good
shimaarutechies.com,0,1,4,0,0,0,0,1,0,Good
cdzizi.com,0,0,1,0,0,0,0,1,0,Good
itaucheckersecurity.com,0,0,1,0,0,0,0,1,0,Good
luv2redesign.com,0,1,3,0,0,0,0,1,0,Good
ltaucard.com,0,0,2,0,0,0,0,1,0,Good
sastaservices.com,0,1,2,0,0,0,0,1,0,Good
sanjilkumar.com,0,0,3,0,0,0,0,1,0,Good
presenteie-quem-merece.com,0,1,2,0,0,0,0,1,0,Good
lnrpro.com,0,1,3,0,0,0,0,1,0,Good
docs.google.com,0,1,5,0,0,0,0,1,1,Good
outlook12861.activehosted.com,0,0,2,0,0,0,0,1,0,Good
bowmanconsultinggroup-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
willchurchill.tv,0,1,5,0,0,0,0,1,1,Good
umattr.info,0,1,6,0,0,0,0,1,0,Good
ecoachinginternational.com,0,1,2,0,0,0,0,1,0,Good
secure.counterpath.com,0,0,3,0,0,0,0,1,0,Good
titan-valves.com,0,0,5,0,0,0,0,1,0,Good
iceyouroffice.com,0,1,2,0,0,0,0,1,0,Good
turkmcse.com,0,0,2,0,0,0,0,1,0,Good
livestudentccc-my.sharepoint.com,0,1,5,0,0,1,0,0,1,Good
docs.google.com,0,1,5,0,0,0,0,1,1,Good
hindmovie.cc,0,0,0,0,0,0,0,0,0,Good
saatsaat.com,0,0,1,0,0,1,0,0,0,Good
efenergyplus.com,0,0,1,0,0,0,0,1,1,Good
mvhp.com.br,0,0,2,0,0,0,0,1,1,Good
3xportfolio.com,0,0,3,0,0,0,0,1,0,Good
florenzakhamsin.com,0,1,5,0,0,0,0,0,0,Good
hindva.com,0,1,5,0,0,0,0,0,0,Good
whatsapp-grub.hols92.xyz,0,0,0,0,0,0,0,1,1,Good
paypal.co.uk.userk5hjhbm77rr.settingsppup.com,0,0,0,0,0,0,0,1,0,Good
7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,0,1,2,0,0,0,0,1,1,Good
extroloil.com,0,0,2,0,0,0,0,1,0,Good
wallieget.com,0,0,3,0,0,1,0,1,1,Good
group-whatsapps.ezua.com,0,0,0,0,0,0,0,0,0,Good
schaaf.ch.net2care.com,0,1,3,1,0,0,0,0,0,Good
smallbusinesshosted.com,0,0,4,0,0,0,0,1,0,Good
agriosa.ca,0,0,2,0,0,0,0,1,0,Good
deganplasaan.ga,0,1,1,0,0,0,0,1,1,Good
hc-happycasting.com,0,0,0,0,0,0,0,1,1,Good
meduchet.com,0,1,7,0,0,1,0,0,0,Good
alwayscheckingme007.z19.web.core.windows.net,0,1,0,0,0,0,0,1,1,Good
judysigner.cafe24.com,0,0,2,0,0,0,0,1,1,Good
delgadaygordo.com,0,0,2,0,0,0,0,1,0,Good
russianamericanballet.com,0,1,5,0,0,1,0,1,0,Good
quintascastaldi.com.br,0,0,2,0,0,0,0,1,1,Good
sieck-kuehlsysteme.de,0,1,4,0,0,0,0,1,1,Good
mass-mp.com,0,0,1,0,0,0,0,0,0,Good
cavemanroasting.com,0,1,3,0,0,0,0,1,0,Good
webcoretic.com,0,1,8,0,0,0,0,0,0,Good
zoohanpro.com,0,1,2,0,0,0,0,1,1,Good
meljackson.net,0,1,2,0,0,0,0,1,0,Good
key-coats.co.uk,0,0,3,0,0,0,0,1,0,Good
a2plvcpnl308307.prod.iad2.secureserver.net,0,1,4,0,0,0,0,1,0,Good
art-sticker.fr,0,1,5,0,0,0,0,1,0,Good
messageriie06.webnode.pt,0,0,1,0,0,0,0,1,0,Good
chat-whatsapp.holl45.ga,0,0,0,0,0,0,0,1,1,Good
lonjastec.es,0,0,1,0,0,0,0,1,1,Good
kievskaya22.ru,0,1,1,0,0,0,0,1,0,Good
rohtolab.com,0,1,9,0,0,0,0,0,0,Good
headphonestyles.buzz,0,0,3,0,0,0,0,1,1,Good
cosmoia.com,0,1,4,0,0,0,0,0,0,Good
formbuddy.com,0,1,2,0,0,0,0,0,0,Good
shopbundlebee.com,0,1,3,0,0,0,0,1,0,Good
profmetal.by,0,0,5,0,0,0,0,1,0,Good
webs.gt,0,0,4,0,0,0,1,1,1,Good
alsapan-epi.com,0,1,4,0,0,0,0,1,0,Good
tny.sh,0,0,1,0,0,0,0,0,0,Good
mail.personalportfolio.com.au,0,0,0,0,0,0,0,1,1,Good
secure-monitor.com,0,1,1,0,0,0,0,0,0,Good
host112.186-109-81.telecom.net.ar:8082,0,1,4,0,0,0,0,1,1,Good
dutadamaijawatengah.id,0,0,1,0,0,0,0,1,0,Good
47.89.46.18,1,0,0,0,0,0,0,1,1,Good
vzyat-zaym.ru,0,0,0,0,0,0,0,0,0,Good
cwmrc.org,0,0,2,0,0,0,0,1,0,Good
rextraening.dk,0,1,5,0,0,0,0,1,0,Good
work.jonwillchambers.co.uk,0,0,1,0,0,0,0,1,0,Good
meduchet.com,0,1,6,0,0,1,0,0,0,Good
fountainofhope.com,0,0,3,0,0,0,0,1,0,Good
moonkahonda.com,0,1,5,0,0,0,0,0,0,Good
rkdalmill.com,0,1,8,0,0,0,0,1,0,Good
upd-medlav.net,0,1,2,0,0,0,0,1,0,Good
verfiayiosnmer.com,0,0,2,0,0,0,0,1,0,Good
files-wetranfer.000webhostapp.com,0,0,0,0,0,0,0,1,0,Good
decifra.com.br,0,1,3,0,0,0,0,1,1,Good
annarborhandsonmuseum-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
forms.office.com,0,1,2,0,0,0,0,1,1,Good
s.kekk.is,0,0,1,0,0,0,0,1,1,Good
ryancrosbyyoga.com,0,1,4,0,0,0,0,1,1,Good
theoutlet66mall.com,0,1,3,0,0,0,0,1,0,Good
ktpn.kalisz.pl,0,1,2,0,0,0,0,0,0,Good
cheaproomsvalencia.com,0,1,5,0,0,0,0,1,0,Good
picpusdan3.free.fr,0,1,3,0,0,0,0,1,0,Good
balletshop.eu,0,1,3,0,0,0,0,0,1,Good
outlook-renew.dns.army,0,0,2,0,0,0,1,0,1,Good
twowheelcool.com,0,1,2,0,0,0,0,0,0,Good
dpfoidspoifopdsifpoi.blogspot.com,0,0,0,0,0,1,1,1,1,Good
checkinitausecurity.com,0,0,1,0,0,0,0,1,0,Good
zonsa.biz,0,1,2,0,0,0,0,1,1,Good
lynkos.com.br,0,1,2,0,0,0,0,1,1,Good
tandem-clima.com,0,1,5,0,0,0,0,1,0,Good
attloginnewupdatingservicemailcommunication.weebly.com,0,1,0,0,0,0,0,1,0,Good
1drvcloud.dnsabr.com,0,0,1,0,0,0,0,0,0,Good
vicariapastoralgdl.org,0,1,5,0,0,0,0,0,0,Good
greenowladvisers.com,0,0,1,0,0,0,0,1,0,Good
cashflowfxonline.com,0,1,5,0,0,0,0,1,0,Good
fgts-liberado.epizy.com,0,0,0,0,0,0,0,1,0,Good
ashdownar.buzz,0,0,2,0,0,0,0,1,1,Good
pmm.ac.in,0,1,4,0,0,0,0,1,0,Good
estilocouros.com.br,0,1,6,0,0,0,0,1,1,Good
tinyurl.com,0,0,1,0,0,1,0,1,0,Good
ecusltd-my.sharepoint.com,0,1,7,0,0,1,0,1,1,Good
pontosvoegol.com,0,0,0,0,0,0,0,1,0,Good
community-ebay-de-diskussionsforen-6ws.html-5.me,0,1,0,0,0,0,0,0,0,Good
cheaproomsvalencia.com,0,1,5,0,0,0,0,1,0,Good
dengemuhasebe.com,0,0,3,0,0,0,0,1,0,Good
arrowcase.com,0,1,3,0,0,0,0,1,0,Good
delgadaygordo.com,0,0,2,0,0,0,0,1,0,Good
bit.ly,0,0,1,0,0,1,0,1,1,Good
skvartremont.ru,0,0,2,0,0,0,0,1,0,Good
bit.ly,0,0,1,0,0,1,0,1,1,Good
vksafe.com,0,0,0,0,0,0,0,1,1,Good
coaltur.com,0,0,4,0,0,0,0,1,0,Good
souzaembalagens.com.br,0,0,1,0,0,0,0,1,1,Good
labanuepostale.yj.fr,0,1,2,0,0,0,0,0,0,Good
alfaequipamentosltda.com,0,0,1,0,0,0,0,1,0,Good
corinnakegel.com,0,1,2,0,0,0,0,1,0,Good
rustyroll.net,0,1,1,0,0,0,0,0,0,Good
justlookapp.com,0,1,7,0,0,0,0,1,0,Good
parochiebavel.nl,0,1,1,0,0,0,0,1,1,Good
mysait-my.sharepoint.com,0,1,7,0,0,1,0,0,1,Good
toquedsol.com,0,1,7,0,0,0,0,1,0,Good
souzaembalagens.com.br,0,0,1,0,0,0,0,1,1,Good
jsdfhjbdsjbsdds.moonfruit.com,0,0,0,0,0,1,0,1,0,Good
whatsappjoin.budi01.me,0,0,0,0,0,0,0,1,0,Good
netorgft2223515-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
liderfmtocos.website.radio.br,0,1,7,0,0,0,0,0,1,Good
auslaufen.com,0,1,3,0,0,0,0,1,1,Good
thatsmint.work,0,0,2,0,0,0,1,1,1,Good
cassandraleuthold.com,0,0,3,0,0,0,0,0,0,Good
kitmaravilhosoparamamaepresenteie.com,0,1,2,0,0,0,1,1,1,Good
chserviceemployeedesk.moonfruit.com,0,0,0,0,0,1,0,1,0,Good
proxyx.ru,0,0,0,0,0,0,0,0,0,Good
sites.google.com,0,1,2,0,0,0,0,1,1,Good
google.com,0,1,1,1,0,0,1,1,1,Good
ksv.upol.cz,0,0,4,0,0,0,0,1,0,Good
zasobygwp.pl,0,1,1,0,0,0,0,1,0,Good
btlinternetco.com,0,0,2,0,0,0,0,1,0,Good
passiontoprofitclients.com,0,1,8,0,0,0,0,1,1,Good
columbiaps-my.sharepoint.com,0,1,7,0,0,1,0,1,1,Good
particulares.newsbusiniesstoday.net,0,0,1,0,0,0,0,1,0,Good
skylightacademy.co.in,0,0,1,0,0,0,0,1,0,Good
chhotumaharaj.com,0,1,7,0,0,0,0,0,0,Good
attnetcommonloginigate_edamcon1.godaddysites.com,0,1,0,0,0,0,0,1,0,Good
arridhosentul.com,0,0,1,0,0,0,0,0,0,Good
alba-pollux.hu,0,1,6,0,0,0,0,1,1,Good
orientationinlaws.com,0,1,3,0,0,0,0,1,0,Good
djeane.com.pe,0,0,3,0,0,0,1,1,1,Good
solcold.com,0,0,0,0,0,0,0,0,0,Good
jppost-ru.co,0,0,1,0,0,0,0,1,0,Good
chiatena.zxy.me,0,0,5,0,0,0,0,0,0,Good
hostcup.info,0,0,0,0,0,0,0,1,0,Good
site9551459.92.webydo.com,0,0,0,0,0,0,0,0,0,Good
blacksheepeventi.com,0,0,1,0,0,0,0,1,0,Good
kaizenpak.com,0,1,5,0,0,0,0,1,0,Good
techcrose.com,0,0,4,0,0,0,0,0,0,Good
mnsglobal.ge,0,1,2,0,0,0,0,0,1,Good
lachambredezoe.fr,0,0,0,0,0,0,0,1,0,Good
ktpn.kalisz.pl,0,1,2,0,0,0,0,0,0,Good
ihaleile.com,0,0,3,0,0,0,0,1,0,Good
dmcc.com.au,0,1,3,0,0,0,0,0,1,Good
viccats.camcam.dns-cloud.net,0,1,3,0,0,0,0,0,0,Good
count.mail.163.com.jutin.tk,0,0,1,0,0,0,0,1,1,Good
ademsa.com,0,0,2,0,0,0,0,1,0,Good
lpatrick.com,0,1,3,0,0,0,0,1,1,Good
remycare.com,0,0,1,0,0,0,0,0,0,Good
logex.com.tr,0,1,2,0,0,1,0,1,0,Good
itaucard.segmobionline.ml,0,1,5,0,0,0,0,1,1,Good
accesd-web-desjardins-info.com,0,1,1,0,0,0,0,1,0,Good
cobrodesa.com,0,1,3,0,0,0,0,1,0,Good
caraola.es,0,1,1,0,0,0,0,0,1,Good
paleoexplained.com,0,0,0,0,0,0,0,0,0,Good
itcitymm.com,0,1,5,0,0,0,0,1,0,Good
firebasestorage.googleapis.com,0,1,5,0,0,1,1,1,1,Good
pcxful.com,0,0,0,0,0,0,0,1,0,Good
birrasalentoshop.it,0,1,6,0,0,0,0,1,0,Good
annarborhandsonmuseum-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
web-net-pg.joomla.com,0,1,4,0,0,0,0,1,0,Good
augusthus.com.br,0,0,1,0,0,0,0,1,1,Good
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,0,1,0,0,0,1,0,0,0,Good
abano5.ge,0,0,1,0,0,0,0,1,1,Good
atendimento-sac-pg.joomla.com,0,1,3,0,0,0,0,1,0,Good
script.google.com,0,1,4,0,0,0,0,1,1,Good
costcutterhome.com,0,1,4,0,0,0,0,1,0,Good
effafrica.org,0,1,5,0,0,0,0,1,0,Good
azulvbrasil.com.br,0,0,0,0,0,0,0,1,1,Good
osarokpoyon.website2.me,0,0,0,0,0,0,0,1,0,Good
marsold.cl,0,1,3,0,0,0,0,1,0,Good
irs-pay.us,0,0,0,0,0,0,0,1,1,Good
anitavanmegen.com,0,1,13,0,0,0,0,1,0,Good
esenmedia.com,0,1,4,0,0,0,0,0,0,Good
sjr-photo.com,0,1,5,0,0,0,0,1,0,Good
class.britishonline.co,0,1,2,0,0,0,0,0,0,Good
amieriouerscass.com,0,0,0,0,0,0,0,1,0,Good
176.119.1.180,1,0,2,0,0,0,0,1,1,Good
paypal.com.secure.information.vineyardadvice.com,0,1,1,0,0,0,0,1,0,Good
expressshippers.net,0,0,1,0,0,0,0,1,0,Good
acoony.cloudaccess.host,0,1,3,0,0,0,1,1,1,Good
csgoxfast.com,0,0,0,0,0,1,0,1,0,Good
queenofsabaofficial.com,0,1,3,0,0,0,0,1,0,Good
1477304571.storage.googleapis.com,0,1,1,0,0,0,1,1,1,Good
vk.com,0,1,1,0,0,0,0,1,1,Good
join-chat-whatsapp1-admin23.olf.ourhobby.com,0,0,0,0,0,0,0,0,0,Good
sonicaled.com,0,0,1,0,0,0,0,1,0,Good
paulmitchellforcongress.com,0,1,3,0,0,0,0,0,0,Good
lucidfestival.com,0,1,6,0,0,0,0,1,0,Good
d2ob6ssuz1ej59.cloudfront.net,0,1,0,0,0,0,1,1,1,Good
lydiabradshaw.com,0,0,1,0,0,0,0,1,0,Good
s.yam.com,0,0,1,0,0,0,0,1,0,Good
mytanfarma.com,0,1,5,0,0,0,0,1,0,Good
frecciainox.com,0,1,7,1,0,1,0,1,0,Good
firebasestorage.googleapis.com,0,1,5,0,0,1,1,1,1,Good
beta.kenaidanceta.com,0,0,2,0,0,0,0,1,0,Good
domainht6.cf,0,1,1,0,0,0,0,0,1,Good
jissr.org,0,1,2,0,0,0,0,1,0,Good
185.177.54.1,1,0,3,0,0,0,0,1,1,Good
secure.runescape.com-zx.ru,0,1,2,0,0,0,0,0,0,Good
kjmtelecom.com.br,0,0,4,0,0,0,0,1,1,Good
bit.ly,0,0,1,0,0,1,0,1,1,Good
pornseks.zyns.com,0,0,1,0,0,0,0,0,0,Good
nanosercure.com,0,1,1,0,0,0,0,0,0,Good
storage.googleapis.com,0,0,2,0,0,0,1,1,1,Good
india-medicina.ru,0,0,3,0,0,0,0,1,0,Good
donslan.com,0,1,6,0,0,0,0,1,0,Good
login.microsoftonline.com.common.login.invoice.21355.meertreffen.ch,0,1,3,0,0,0,1,1,1,Good
aktifitypages2020.my.id,0,0,0,0,0,0,0,1,0,Good
35.188.36.185,1,0,3,0,0,0,0,1,1,Good
reiscomunicacao.com.br,0,1,6,0,0,0,0,1,1,Good
azecra.com,0,0,3,0,0,0,0,1,0,Good
hosting2086464.online.pro,0,0,0,0,0,0,0,0,0,Good
hamt.jp,0,1,7,0,0,0,0,1,1,Good
wdestaques14.otimosnegociosparavoce.com,0,1,5,0,0,0,0,1,0,Good
radioabbasfm.com.br,0,1,5,0,0,0,0,1,1,Good
addirector.cc,0,1,4,0,0,0,1,1,1,Good
kotini.mbnet.fi,0,0,1,0,0,0,0,0,0,Good
home0customer00alertshoersystemcpo42fwon.000webhostapp.com,0,1,6,0,0,0,0,1,0,Good
wavesetholdings.com,0,0,2,0,0,0,0,1,0,Good
facebook--videos-----app-----today.blogspot.com,0,1,0,0,0,1,1,1,1,Good
oferamericanasweb.com,0,1,2,0,0,0,0,1,0,Good
semanadeliderazgo.com,0,0,1,0,0,0,0,1,0,Good
mail.jannawels.nl,0,0,2,0,0,0,0,1,1,Good
okwok.co.kr,0,1,10,0,0,0,0,1,0,Good
icloud.com.soportebuscar.com,0,0,0,0,0,0,0,1,0,Good
wdestaques14.modelodeaproveitar.com,0,1,5,0,0,0,0,1,0,Good
indiankitchenfood.com,0,0,2,0,0,0,0,1,1,Good
bcpzonasegurabeta.viabcp.com.luckybonu.com,0,1,1,0,0,0,0,1,0,Good
personalportfolio.com.au,0,0,1,0,0,0,0,1,1,Good
scoutsantamaria.es,0,0,1,0,0,0,0,0,1,Good
bank-of-america-secure00.dns05.com,0,1,4,0,0,0,0,0,0,Good
toquedsol.com,0,1,7,0,0,0,0,1,0,Good
wilstv.com,0,0,3,0,0,0,0,1,0,Good
sertyxese.myfreesites.net,0,0,0,0,0,0,0,0,0,Good
auslaufen.com,0,1,3,0,0,0,0,1,1,Good
f.px1.co,0,0,0,0,0,0,0,1,0,Good
solbjerg-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
advonationusa.com,0,1,6,0,0,0,0,1,0,Good
paullemmerick.com,0,1,5,0,0,0,0,1,0,Good
sia.cv,0,0,2,0,0,0,1,1,1,Good
liderfmtocos.website.radio.br,0,1,5,0,0,0,0,0,1,Good
paypal-support-help-inc.blogspot.be,0,0,0,0,0,0,0,1,1,Good
sistemadeatualizacaautomaticoonline.tk,0,0,0,0,0,0,0,1,1,Good
i-to.cc,0,0,1,0,0,0,0,1,0,Good
vkonakte.zzz.com.ua,0,0,0,0,0,0,0,1,1,Good
etecindsvc.com,0,0,1,0,0,0,0,1,0,Good
bbfunding-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
pd-iskra-lj.si,0,1,5,0,0,0,0,0,0,Good
paypalverifycentral.com,0,1,1,0,0,0,0,1,0,Good
verificacaoitau.com,0,0,1,0,0,0,0,1,0,Good
rebrand.ly,0,0,1,0,0,0,0,0,1,Good
pstratiinc.com,0,1,2,0,0,0,0,1,0,Good
environaquatech.com,0,1,4,0,0,0,0,1,0,Good
ossc-bjtu.cn,0,0,3,0,0,0,0,1,0,Good
bombae.be,0,0,3,0,0,0,0,1,1,Good
associazionespaziouno.it,0,0,2,0,0,0,0,1,0,Good
budgetbots.com,0,1,3,0,0,0,0,0,0,Good
schachkraft.de,0,0,3,0,0,0,0,1,1,Good
78.143.96.35,1,1,3,0,0,0,0,1,0,Good
google.com.mx,0,1,1,0,0,0,0,1,0,Good
aomrottami.it,0,1,2,0,0,0,0,1,0,Good
server.skicoupons.com,0,1,3,0,0,0,0,0,0,Good
t.co,0,0,1,0,0,1,0,1,0,Good
c1511482.ferozo.com,0,0,4,0,0,0,0,1,0,Good
shopbundlebee.com,0,1,3,0,0,0,0,1,0,Good
yourfitnesscorner.com,0,1,9,0,0,0,0,0,0,Good
grindtimegym.com,0,1,7,0,0,0,0,1,0,Good
metrological-focus.000webhostapp.com,0,1,6,0,0,0,0,1,0,Good
fanxtv.info,0,0,1,0,0,0,0,1,0,Good
collegecourses.co.in,0,1,5,0,0,0,0,0,0,Good
aegse.top,0,0,0,0,0,0,0,1,0,Good
testq1w2e3r4.000webhostapp.com,0,0,0,0,0,0,0,1,0,Good
drive.google.com,0,1,4,0,0,0,0,1,1,Good
atlantabasecamp.com,0,1,4,0,0,0,0,1,0,Good
webs.gt,0,0,4,0,0,0,1,1,1,Good
lida.si,0,1,5,0,0,0,0,1,0,Good
mailview11982.xyz,0,0,0,0,0,0,0,1,0,Good
hutoknepper.de,0,0,0,0,0,0,0,1,1,Good
apple-id.siginin.no-idi9983.oasisministries.org.au,0,1,0,0,0,0,0,1,1,Good
luckypetshouse.com,0,0,3,0,0,0,0,1,0,Good
tinyurl.com,0,0,1,0,0,1,0,1,0,Good
pedidosdehoje.com,0,0,2,0,0,0,0,1,1,Good
split.to,0,0,1,0,0,0,0,0,1,Good
enquiry-id-918412.net,0,0,1,0,0,0,0,1,0,Good
playcase.su,0,0,0,0,0,0,0,1,0,Good
seekthemes.com,0,0,1,0,0,0,0,1,0,Good
danielescivoli.it,0,1,3,0,0,0,0,1,0,Good
hamt.jp,0,1,7,0,0,0,0,1,1,Good
irs.org,0,0,0,0,0,0,0,0,0,Good
benafidufer-001-site1.itempurl.com,0,0,0,0,0,0,0,1,0,Good
estamosaquipravoce.com,0,1,2,0,0,0,0,1,0,Good
gawvs.in,0,1,3,0,0,0,0,1,0,Good
homen-atendimento.joomla.com,0,1,2,0,0,0,0,1,0,Good
enigreen.net,0,1,3,0,0,0,0,1,0,Good
atendimento-pg-series.joomla.com,0,1,3,0,0,0,0,1,0,Good
infopublishersassociation.com,0,1,8,0,0,0,0,1,0,Good
320381dbf7cd2f31c04baa6b36e1c682.webredirect.org,0,1,1,0,0,0,0,1,0,Good
kuurid.ee,0,0,1,0,0,0,0,1,1,Good
diendicure.mk,0,0,2,0,0,0,0,1,1,Good
venha-conferir-super-liquidacao.shop,0,1,1,1,0,0,0,1,1,Good
snip.ly,0,0,1,0,0,0,0,1,1,Good
cheaproomsvalencia.com,0,1,5,0,0,0,0,1,0,Good
stolizaparketa.ru,0,1,7,0,0,0,0,1,0,Good
experiencebrettjackson.dreamhosters.com,0,1,11,0,0,0,1,1,1,Good
fotoblad.com,0,1,4,0,0,0,0,1,1,Good
starmak.com.tr,0,1,1,0,0,0,0,1,0,Good
ktpn.kalisz.pl,0,1,2,0,0,0,0,0,0,Good
mail.schoonheidssalonlafinesse.nl,0,1,2,0,0,0,0,1,1,Good
lorisch.com,0,0,3,0,0,0,0,1,1,Good
docs.google.com,0,1,5,0,0,0,0,1,1,Good
vizagsource.com,0,1,3,0,0,0,0,0,0,Good
lyrapuspa.quantumresign.com,0,0,3,0,0,0,1,1,1,Good
sharkgiveaway.ga,0,0,0,0,0,0,0,1,1,Good
khaskhaskhabrein.com,0,1,4,0,0,0,0,0,0,Good
cazanele-dunarii.ro,0,1,5,0,0,0,0,1,0,Good
peacefulplushes.com,0,1,3,0,0,0,0,1,0,Good
kupelis.com,0,1,7,0,0,0,0,0,0,Good
atxr.000webhostapp.com,0,0,3,0,0,0,0,1,0,Good
wefd1.hyperphp.com,0,0,1,0,0,0,0,0,0,Good
gueriniarmi.it,0,1,8,0,0,0,0,1,0,Good
semanadasmaeconfira.com,0,0,2,0,0,0,0,1,0,Good
chikh-ali.com,0,0,3,0,0,0,0,1,0,Good
dzd.rksmb.org,0,1,4,0,0,0,0,0,0,Good
jeremyfullserviceinc.com,0,1,5,0,0,0,0,1,0,Good
c1511482.ferozo.com,0,1,4,0,0,0,0,1,0,Good
jenniferzima323.com,0,0,3,0,0,0,1,1,1,Good
adventures9.com,0,0,1,0,0,0,0,1,0,Good
psicoinspire.com.br,0,0,1,0,0,0,0,1,1,Good
netpaymentservices.com,0,1,4,0,0,0,0,1,0,Good
lordkrishnaschool.co.in,0,1,4,0,0,0,0,1,0,Good
artsandculturemag.com,0,1,5,0,0,0,0,1,0,Good
fotoblad.com,0,0,4,0,0,0,0,1,1,Good
hotelmontiazzurri.com,0,0,2,0,0,0,0,1,0,Good
sparkpassedecom.com,0,1,2,0,0,0,0,1,1,Good
facebook.com.saketmehta.com,0,0,0,0,0,0,0,1,0,Good
appleid.apple.com.secured-login-recuperation-id.world,0,1,0,0,0,0,1,1,1,Good
storm-friendly-property.glitch.me,0,0,0,0,0,0,0,1,0,Good
t.co,0,0,1,0,0,1,0,1,0,Good
comprasautorizada.com,0,0,1,0,0,0,0,1,0,Good
51.255.64.58,1,0,0,0,0,0,0,1,0,Good
maxvirtude.com.br,0,0,2,0,0,0,0,1,1,Good
metallbaulang.de,0,1,4,0,0,0,0,1,1,Good
reception-vocale-smsmobile.webador.com,0,0,0,0,0,0,0,0,0,Good
advonationusa.com,0,1,6,0,0,0,0,1,0,Good
elsiriri.com.ar,0,0,1,0,0,0,0,1,1,Good
advonationusa.com,0,1,6,0,0,0,0,1,0,Good
westsuburbanchamber.com,0,0,2,0,0,0,0,1,0,Good
paypal-rimborso.com,0,0,0,0,0,0,0,1,0,Good
toaletaeco.ro,0,0,1,0,0,0,0,1,0,Good
apple.com.id-apple.co,0,0,0,0,0,0,0,1,0,Good
santaremplay.com.br,0,0,2,0,0,0,0,1,1,Good
schachkraft.de,0,0,3,0,0,0,0,1,1,Good
ip-132-148-145-99.ip.secureserver.net,0,1,1,0,0,0,0,1,0,Good
decifra.com.br,0,0,2,0,0,0,0,1,1,Good
storage.cloud.google.com,0,1,2,0,0,1,0,1,1,Good
crowleprimary-my.sharepoint.com,0,1,5,0,0,1,0,1,1,Good
gbgabal.com,0,1,4,0,0,0,0,1,0,Good
rbcsecu1ces32.com,0,0,0,0,0,0,0,1,0,Good
servicefactory.net,0,1,6,0,0,0,0,1,0,Good
stolizaparketa.ru,0,1,7,0,0,0,0,1,0,Good
sites.google.com,0,0,2,0,0,0,0,1,1,Good
nectarworks.co,0,1,2,0,0,0,0,1,0,Good
secure-info.co.uk,0,1,11,0,0,0,0,1,0,Good
fftcbd.com,0,0,1,0,0,0,0,1,1,Good
leocaciobarroso.com.br,0,1,8,0,0,0,0,0,1,Good
cap114.fr,0,0,1,0,0,0,0,1,0,Good
ot-ot.snprobbx.pbz.r.de.a2ip.ru,0,0,0,0,0,0,0,0,0,Good
advonationusa.com,0,1,5,0,0,0,0,1,0,Good
conferma.n26.corporateportal.usareprivatedati.com,0,1,5,0,0,0,0,1,0,Good
ctcjp.tk,0,0,1,0,0,0,0,1,1,Good
healmedicaltrauma.com,0,0,1,0,0,0,0,1,0,Good
paypal-unusual-activites-detected-verification-pending.pypaal.com,0,1,2,0,0,0,0,1,0,Good
cn.479mbx.com,0,0,2,0,0,1,0,1,1,Good
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,1,0,0,0,0,0,1,0,Good
windowinstallationtoronto.ca,0,0,2,0,0,0,0,1,0,Good
